id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
vndb-c29259,vndb,10,16,,,,Rosalya de Meilhan,,女,B,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"She is Leigh's girlfriend, and can be one of heroine's closest friends. Leigh, sewing, hearty meals and talking among girl friends. when girls get too close to her boyfriend.",279,0,279,0,1,https://t.vndb.org/ch/37/70337.jpg,https://t.vndb.org/ch/37/70337.jpg,,#908dba #3c2b3e #e2c0bc #d4d6ee #f6f5f9,White Waist Length+ Amber Boots Girlfriend Friend High School Student Kind Stubborn V Bangs,,,https://vndb.org/c29259,
vndb-c18110,vndb,11,22,,,,Lysander Ainsworth,Lysandre,男,AB,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Lysander is a student attending Sweet Amoris High School. He is first introduced as a band member with Castiel, whom he is best friends with. Lysander lives with his brother, Leigh.",279,0,279,0,,https://t.vndb.org/ch/34/70334.jpg,https://t.vndb.org/ch/34/70334.jpg,,#3c8b7c #1a2322 #c2b9b1 #f3f6f6,Amber Green Tattoo Coat Relaxed Gothic Refined High School Student Heterochromia Honest,,,https://vndb.org/c18110,
vndb-c29262,vndb,11,25,,,,Leigh Sinclair Ainsworth,,男,B,,Galgame,Galgame,Amour Sucré: High School Life,,2014,Galgame,,"Leigh is the owner of the Clothes Shop and is also Lysander's older brother by two years. Lysander states in episode 9 that he lives with his brother in an apartment, since Leigh is over 18.",279,0,279,0,,https://t.vndb.org/ch/32/35332.jpg,https://t.vndb.org/ch/32/35332.jpg,,#806057 #2b2028 #a591a1 #cfc3c5 #eae9eb #ffffff,Black Brown Boyfriend Cold-hearted Kind Shopkeeper Mature Older Brother,,,https://vndb.org/c29262,
al121848,anilist,12,22,2001,,仁坂悠介,Yuusuke Nisaka,Yuu-chan,男,,15-16,动画|漫画,动画,恋と嘘,,2017,动画,"[{""t"":""恋と嘘"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":115185},{""t"":""恋と嘘"",""cn"":"""",""ty"":""漫画"",""y"":2014,""pop"":18374},{""t"":""恋と嘘 一生の恋 / 恋の気持ち"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":12736}]","171 cm (5'7"") Close friend of [Yukari Nejima](//anilist.co/character/121846). Yuusuke first met Yukari when an angry guy confronted Yuusuke for ""stealing his girlfriend"". Yuusuke is portrayed as a cool and handsome young man.",279,279,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b121848-VGF8msIIWc10.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b121848-VGF8msIIWc10.jpg,,,,https://anilist.co/character/121848,,,
al162036,anilist,6,13,,,阿久津渚,Nagisa Akutsu,,男,AB,,动画|漫画,动画,アオアシ,,2022,动画,"[{""t"":""アオアシ"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":90815},{""t"":""アオアシ"",""cn"":"""",""ty"":""漫画"",""y"":2015,""pop"":25358},{""t"":""アオアシ 第2期"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":15258}]",183cm 2nd Year 4 DF He is the only player from the class one year above [Ashito](//anilist.co/character/133818/Aoi-Ashito) to have passed the tryouts.,278,278,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b162036-SMQMGEbStZ6H.png,https://s4.anilist.co/file/anilistcdn/character/medium/b162036-SMQMGEbStZ6H.png,,,,https://anilist.co/character/162036,,,
al207989,anilist,7,14,,,夏川怜奈,Rena Natsukawa,,女,,17,动画|漫画,动画,道産子ギャルはなまらめんこい,,2024,动画,"[{""t"":""道産子ギャルはなまらめんこい"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":90900},{""t"":""道産子ギャルはなまらめんこい"",""cn"":"""",""ty"":""漫画"",""y"":2019,""pop"":25328}]","150cm (4'11"") [Tsubasa Shiki's](//anilist.co/character/142802/Shiki-Tsubasa) senpai or upperclassman one grade above him. She is a gal like [Fuyuki](//anilist.co/character/142801/Fuyuki-Minami), who respects her a lot.",278,278,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b207989-NncMS5UmEbOn.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b207989-NncMS5UmEbOn.jpg,,,,https://anilist.co/character/207989,,,
al151326,anilist,8,22,,,環いろは,Iroha Tamaki,,女,,15,动画|漫画,动画,マギアレコード 魔法少女まどか☆マギカ外伝,魔法纪录 魔法少女小圆外传,2020,动画,"[{""t"":""マギアレコード 魔法少女まどか☆マギカ外伝"",""cn"":""魔法纪录 魔法少女小圆外传"",""ty"":""动画"",""y"":2020,""pop"":56909},{""t"":""マギアレコード 魔法少女まどか☆マギカ外伝 2nd SEASON -覚醒前夜-"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":24615},{""t"":""マギアレコード 魔法少女まどか☆マギカ外伝 Final SEASON ‐浅き夢の暁‐"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":16052},{""t"":""マギアレコード魔法少女まどか☆マギカ外伝"",""cn"":""魔法纪录 魔法少女小圆外传"",""ty"":""漫画"",""y"":2018,""pop"":1313},{""t"":""マギア☆レポート"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":234},{""t"":""マギア☆エトセトラ"",""cn"":"""",""ty"":""漫画"",""y"":2024,""pop"":27}]","Iroha came to Kamihama to investigate strange dreams she was having. Kind-hearted, she tends to worry too much about others. She's not up on the latest trends and isn't good with her phone.",278,278,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b151326-8QHFe36L9IOI.png,https://s4.anilist.co/file/anilistcdn/character/medium/b151326-8QHFe36L9IOI.png,,,,https://anilist.co/character/151326,,,
vndb-c34470,vndb,1,27,,,八神 瀬里香,Yagami Serika,,女,AB,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,"The youngest Yagami sister who is the silent type. She rarely stands out in class and often has a hard time talking to strangers. Serika loves animals and flowers, and is often seen taking care of the school's animals.",277,0,277,0,,https://t.vndb.org/ch/54/90154.jpg,https://t.vndb.org/ch/54/90154.jpg,,#c5ac9e #e9d4c3 #6c5d60 #f8f0e4 #fcf9f3,Blond Ahoge Wavy Shoulder-length Teen Slim Pale Doggy Style Cowgirl Spoons,,,https://vndb.org/c34470,
al55579,anilist,2,5,,,佐々木異三郎,Isaburo Sasaki,Sabu-chan / Monster of Three Heavens,男,,,动画,动画,銀魂゜,,2015,动画,"[{""t"":""銀魂゜"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":119621},{""t"":""銀魂’"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":110096},{""t"":""銀魂’延長戦"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":84431},{""t"":""銀魂。"",""cn"":""银魂"",""ty"":""动画"",""y"":2017,""pop"":82894},{""t"":""銀魂. 銀ノ魂篇"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":60568},{""t"":""銀魂 THE FINAL"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":55581}]","Sasaki Isaburo is the commander of Mimawarigumi. His character is based on the leader of the real Mimawarigumi, Sasaki Tadasaburo. Sasaki Isaburo was born into the elite samurai family Sasaki, as the main heir.",277,277,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b55579-5cUmAKri1Tsa.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b55579-5cUmAKri1Tsa.jpg,,,,https://anilist.co/character/55579,,,
vndb-c34480,vndb,2,11,,,葦原 希里乃,Ashihara Kirino,,女,AB,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,Daiki's younger sister who works as a miko.,277,0,277,0,,https://t.vndb.org/ch/48/90148.jpg,https://t.vndb.org/ch/48/90148.jpg,,#a14447 #bba9af #dfd3d2 #f2edea #f9f8f8,White Twin Tails Waist Length+ Teen Slim Pale Missionary Cowgirl Blowjob Virgin Sex,,,https://vndb.org/c34480,
al236474,anilist,2,17,,,クスタス,Custas,,男,,,动画|漫画,动画,とんがり帽子のアトリエ,尖帽子的魔法工房,2026,动画,"[{""t"":""とんがり帽子のアトリエ"",""cn"":""尖帽子的魔法工房"",""ty"":""动画"",""y"":2026,""pop"":224593},{""t"":""とんがり帽子のアトリエ"",""cn"":""尖帽子的魔法工房"",""ty"":""漫画"",""y"":2016,""pop"":82499}]","He is a young boy with dark skin, dark eyes, and long dark hair. He is occasionally drawn with sharp and noticeable canines. After an incident that left his legs unusable, he also uses a sealchair.",277,277,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b236474-AFYwcqe9kcPQ.png,https://s4.anilist.co/file/anilistcdn/character/medium/b236474-AFYwcqe9kcPQ.png,,,,https://anilist.co/character/236474,,,
vndb-c34476,vndb,3,23,,,玉野 唯,Tamano Yui,,女,B,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,"Daiki's classmate who is always energetic and friendly. She works part-time at the campus café Kalevala, and loves wearing the maid's outfit.",277,0,277,0,,https://t.vndb.org/ch/51/90151.jpg,https://t.vndb.org/ch/51/90151.jpg,,#ce9d89 #efd6b7 #685558 #f6ecdb #fcf8f0 #ffffff,Blond Twin Tails Waist Length+ Straight Kemonomimi Teen Slim Pale Proactive Hard Worker,,,https://vndb.org/c34476,
vndb-c34474,vndb,4,14,,,八神 美穂乃,Yagami Mihono,,女,B,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,"The eldest Yagami sister who is always smiling. Not only is she bright and bubbly, Mihono is also good at both studying and sports. Loves talking about erotic stories and things despite being a virgin.",277,0,277,0,,https://t.vndb.org/ch/53/90153.jpg,https://t.vndb.org/ch/53/90153.jpg,,#cdb092 #f0dbba #6b5f63 #f5eedd #fbf8f2 #ffffff,Blond Ahoge Long Wavy Teen Slim Pale Cooking Doggy Style Cowgirl,,,https://vndb.org/c34474,
vndb-c34478,vndb,5,6,,,新堂 明佳,Shindou Meika,,女,AB,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,"A mathematics teacher and Kanna's homeroom teacher who brags about being an adult but keeps her age a secret. Meika dislikes troublesome things and situations, but is willing to help her students no matter what happens.",277,0,277,0,,https://t.vndb.org/ch/49/90149.jpg,https://t.vndb.org/ch/49/90149.jpg,,#785154 #c8a29a #b3cae2 #f8e8d8 #edeef2 #ffffff,Brown Ponytail Long Teen Slim Pale Standing Sex Spoons Blowjob Virgin Sex,,,https://vndb.org/c34478,
vndb-c34423,vndb,6,9,,,道野 衛,Michino Mamoru,Mamo / マモ,男,O,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,,277,0,277,0,,https://t.vndb.org/ch/55/90155.jpg,https://t.vndb.org/ch/55/90155.jpg,,#77615e #caae9f #ebddca #eeebe6 #f7f8f3 #ffffff,Brown Ahoge Short Teen Slim Pale School Uniform Amber Glasses Necktie,,,https://vndb.org/c34423,
vndb-c34472,vndb,7,15,,,八神 甘夏,Yagami Kanna,,女,A,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,"One of the three wife candidates and the middle Yagami sister. She is pretty much the embodiment of a perfect intelligent, friendly and kind to everybody. She is also good at domestic chores.",277,0,277,0,,https://t.vndb.org/ch/52/90152.jpg,https://t.vndb.org/ch/52/90152.jpg,,#d08181 #76464e #e1bbb1 #f0e2d6 #fcf7eb #ffffff,Red Twin Tails Waist Length+ Wavy Teen Slim Pale Cooking Cowgirl Blowjob,,,https://vndb.org/c34472,
vndb-c34422,vndb,8,3,,,葦原 大輝,Ashihara Daiki,,男,AB,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,Daiki has a habit of telling people his true thoughts which often leads the girls around him to embarrassment when he tells them he's thinking of them.,277,0,277,0,,https://t.vndb.org/ch/52/73752.jpg,https://t.vndb.org/ch/52/73752.jpg,,#e7cebe #c6b4ab #f4eadc #6a5f66 #9c9490 #7d767e,White Short School Uniform Proactive Hard Worker Cooking Cunnilingus Sixty-nine Virgin Sex Amber,,,https://vndb.org/c34422,
al1912,anilist,10,12,,,羽山秋人,Akito Hayama,,男,B,11,动画|漫画,动画,こどものおもちゃ,,1996,动画,"[{""t"":""こどものおもちゃ"",""cn"":"""",""ty"":""动画"",""y"":1996,""pop"":20635},{""t"":""こどものおもちゃ"",""cn"":"""",""ty"":""漫画"",""y"":1994,""pop"":6525},{""t"":""こどものおもちゃ (OVA)"",""cn"":"""",""ty"":""动画"",""y"":1995,""pop"":1983},{""t"":""Deep Clear「Honey　Bitter」×「こどものおもちゃ」特別番外編"",""cn"":"""",""ty"":""漫画"",""y"":2010,""pop"":627}]","Akito is characterized as a lone-wolf because he is quiet, reserved, and likes to keep himself at a distance from everyone. He carries with him a burden of blame from his family for the death of his mother, which he did not cause.",277,277,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b1912-RezRNJOXqpaB.png,https://s4.anilist.co/file/anilistcdn/character/medium/b1912-RezRNJOXqpaB.png,,,,https://anilist.co/character/1912,,,
vndb-c34469,vndb,12,23,,,高宮 菜々華,Takamiya Nanaka,,女,O,,Galgame,Galgame,嫁探しが捗りすぎてヤバい。,,2015,Galgame,,A third-year student who is very carefree and always happens to be in thought. She has a habit of staring at people and has a unique view of the world.,277,0,277,0,,https://t.vndb.org/ch/50/90150.jpg,https://t.vndb.org/ch/50/90150.jpg,,#695b61 #ebd3c0 #b9a5a0 #f6f0e2 #faf8f4,Brown Antenna Bob Cut Shoulder-length Teen Slim Pale School Uniform Cooking Doggy Style,,,https://vndb.org/c34469,
al19570,anilist,12,26,,,真鍋和,Nodoka Manabe,,女,A,,动画,动画,けいおん!,轻音少女,2009,动画,"[{""t"":""けいおん!"",""cn"":""轻音少女"",""ty"":""动画"",""y"":2009,""pop"":279027},{""t"":""けいおん!!"",""cn"":""轻音少女"",""ty"":""动画"",""y"":2010,""pop"":167313},{""t"":""映画けいおん！"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":89791},{""t"":""けいおん!「ライブハウス！」"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":49460},{""t"":""けいおん!! 計画!"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":40655},{""t"":""うらおん!!"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":12228}]",**** 158 cm Nodoka is [Yui](//anilist.co/character/19565/Yui-Hirasawa)'s childhood friend and confidant who is a member of the school's student council.,277,277,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b19570-xHekFxY2MA29.png,https://s4.anilist.co/file/anilistcdn/character/medium/b19570-xHekFxY2MA29.png,,,,https://anilist.co/character/19570,,,
vndb-c17273,vndb,3,26,,,九条 さくら,Kujou Sakura,,女,,,Galgame,Galgame,催眠クラス　～女子全員、知らないうちに妊娠してました～,,2014,Galgame,,"She is the president of the student council and is admired throughout the school. She is cool and never breaks her facial expression at any time, but she can say the most outrageous things with a straight face.",276,0,276,0,1,https://t.vndb.org/ch/81/21881.jpg,https://t.vndb.org/ch/81/21881.jpg,,#af8395 #403950 #e0bfbd #f2e1db #f4f1f3 #ffffff,Pink White Ahoge Waist Length+ Slim Pale School Uniform Missionary Standing Sex Blowjob,,,https://vndb.org/c17273,
vndb-c155395,vndb,4,11,,,朝陽 朔来,Asahi Sakura,,女,,,Galgame,Galgame,伊達鍵は眠らない – From AI：ソムニウムファイル,无法成眠的伊达键 - From AI：梦境档案,2025,Galgame,,"She fell into a coma 6 years ago, but went missing soon after.",276,0,276,0,,https://t.vndb.org/ch/10/182810.jpg,https://t.vndb.org/ch/10/182810.jpg,,#39393d #d4d0c8 #868a8a #b4b8b7 #f2f2ef #fffffe,Black Short Straight Brown Slim Trousers Assault Adult Olive Mask,,,https://vndb.org/c155395,
al32799,anilist,4,11,,,萩村スズ,Suzu Hagimura,,女,,15-16,动画,动画,生徒会役員共,,2010,动画,"[{""t"":""生徒会役員共"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":109813},{""t"":""生徒会役員共＊"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":55481},{""t"":""生徒会役員共 OVA"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":31054},{""t"":""生徒会役員共＊ OVA"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":21725},{""t"":""劇場版 生徒会役員共"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":18748},{""t"":""劇場版 生徒会役員共２"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":11697}]","140.6 cm A first-year, sixteen-year-old genius return student. She's really the most mature of the characters, but she is very sensitive about her body, which still appears to be that of an elementary school student.",276,276,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b32799-Joy6EzMkPeRE.png,https://s4.anilist.co/file/anilistcdn/character/medium/b32799-Joy6EzMkPeRE.png,,,,https://anilist.co/character/32799,,,
vndb-c17278,vndb,4,12,,,雨宮 晶,Amamiya Akira,,女,,,Galgame,Galgame,催眠クラス　～女子全員、知らないうちに妊娠してました～,,2014,Galgame,,She is the homeroom teacher in charge of the class. She is a beautiful and caring teacher who is well-liked by her students.,276,0,276,0,1,https://t.vndb.org/ch/86/21886.jpg,https://t.vndb.org/ch/86/21886.jpg,,#ab858c #4c4352 #dcbeb9 #f1e2da #f6f3f2 #ffffff,Black Waist Length+ Slim Pale Missionary Blowjob Violet Young-adult Glasses Hypnotism,,,https://vndb.org/c17278,
vndb-c151122,vndb,4,12,,,月夜野 日菜,Tsukiyono Hina,,女,,,Galgame,Galgame,伊達鍵は眠らない – From AI：ソムニウムファイル,无法成眠的伊达键 - From AI：梦境档案,2025,Galgame,,"Hina Tsukiyono Female 29 April 12 ABIS Engineer (Commissioned) Escape Games, Puzzle-Solving, Strangely-colored carbonated drinks, Pizza, Traveling Alcohol, To-Do Lists, Controlled Society, Business Manners, Gantt Charts Testing Ciders, Clea…",276,0,276,0,,https://t.vndb.org/ch/15/177815.jpg,https://t.vndb.org/ch/15/177815.jpg,,#c5ba9d #82978c #353a3e #dad9c6 #f0efec #ffffff,Blond Ponytail Waist Length+ Pale Sweater Assault Grey Trench Coat Gloves Genre Savvy,,,https://vndb.org/c151122,
al4694,anilist,5,15,,,カンクロウ,Kankuro,,男,B,14 (I); 18 (II),动画|漫画,动画,NARUTO -ナルト-,火影忍者,2002,动画,"[{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""动画"",""y"":2002,""pop"":725301},{""t"":""NARUTO -ナルト- 疾風伝"",""cn"":""火影忍者疾风传"",""ty"":""动画"",""y"":2007,""pop"":610025},{""t"":""BORUTO-ボルト- NARUTO NEXT GENERATIONS"",""cn"":""博人传-火影次世代-"",""ty"":""动画"",""y"":2017,""pop"":225171},{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""漫画"",""y"":1999,""pop"":99205},{""t"":""劇場版 NARUTO -ナルト- 疾風伝 火の意志を継ぐ者"",""cn"":""火影忍者疾风传 剧场版 火之意志的继承者"",""ty"":""动画"",""y"":2009,""pop"":48348},{""t"":""劇場版 NARUTO -ナルト- 大激突!幻の地底遺跡だってばよ"",""cn"":""火影忍者剧场版 大激突！幻之地底遗迹"",""ty"":""动画"",""y"":2005,""pop"":47131}]",": 54-002 : Taurus : 165 cm (I); 175 cm (II) : 61.2kg(I); 61.2kg (II) : Brown : Black : Genin (I); Jonin (II) : Hamburger stakes, collecting puppets : spinach, children Kankuro is initially characterized by his apparent dislike for children,…",276,276,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/n4694-2brvNKpdqARU.png,https://s4.anilist.co/file/anilistcdn/character/medium/n4694-2brvNKpdqARU.png,,,,https://anilist.co/character/4694,,,
